,PTS__num___Income,PTS__num___Age,PTS__num___Dependents,PTS__num___Rent,PTS__num___Loan_Repayment,PTS__num___Insurance,PTS__num___Groceries,PTS__num___Transport,PTS__num___Eating_Out,PTS__num___Entertainment,PTS__num___Utilities,PTS__num___Healthcare,PTS__num___Education,PTS__num___Miscellaneous,PTS__num___Desired_Savings_Percentage,PTS__num___Desired_Savings,PTS__num___Disposable_Income,PTS__num___Potential_Savings_Groceries,PTS__num___Potential_Savings_Transport,PTS__num___Potential_Savings_Eating_Out,PTS__num___Potential_Savings_Entertainment,PTS__num___Potential_Savings_Utilities,PTS__num___Potential_Savings_Healthcare,PTS__num___Potential_Savings_Education,PTS__num___Potential_Savings_Miscellaneous,OneHot__cat___Occupation_Retired,OneHot__cat___Occupation_Self_Employed,OneHot__cat___Occupation_Student,OneHot__cat___City_Tier_Tier_2,OneHot__cat___City_Tier_Tier_3
0,-0.2748841817921333,-1.3641731636206016,1.3705186784279768,-0.34777045462449296,-0.7726613374771522,-0.8786334457160814,-0.26217223723703764,0.0873884782883312,-0.4333074642766222,-0.3334494391961935,0.21757596184757116,-0.338181922157593,0.3601837305552524,-0.23843013714245226,-1.1189096462562669,-0.5295798414454057,0.0682316878328102,-0.2635600576583559,0.16874314971855317,-0.09198178557708178,-0.10769246838119836,0.5790235041819639,0.34424414580976664,0.8903153110918071,0.17333598595076338,1,0,0,1,0
1,-0.5388374727113187,0.5426310367535258,-0.555485755699796,-0.5887023272097418,-0.7726613374771522,-1.1826163526761506,-0.6077066444838071,-0.45509718298353113,-0.32383086119651283,-0.09140040491583139,-0.8212245771360482,-0.7191073779750667,0.121190352499479,-0.6259839346890624,0.1861203314335424,-0.20857104226379752,0.05878478028105401,-0.3615348038664307,0.45239458847263936,0.3889433594790155,0.6718435233234162,-0.5531476399762734,-0.5894187451705261,-0.006653710287644369,-1.563083828644341,0,1,0,1,0
2,0.5888442316174725,-0.7953520740694369,0.1704820554520149,0.4272640346115645,1.3239757244782717,0.29703395769808166,0.8892332009510877,0.8009182334982214,0.39600197681632093,0.9220130989595058,0.7906368735620918,0.6742141334992284,0.4857971967045981,0.12426808776893405,0.5695367747490203,0.7582876099253598,0.06961704398846563,-0.08691892940450874,1.3867744722714654,-0.5295705164621405,0.6673734029498961,0.34908600291522746,-0.3228176784191715,0.6500814784072403,0.04442547154608026,1,0,0,1,0
3,0.2493404081675898,-0.25713343587877446,1.3705186784279768,0.12501485134392606,1.260481271559464,0.44219827517100974,0.5244593003419089,-0.20066827060907913,0.46544362787080573,0.6761394780829333,0.4906474967691441,0.24366515226168456,0.6534512944714149,0.6578676358402892,-0.1451966389578306,0.26521330079553973,-0.12265243529156428,0.8002901673879489,-0.40410289300022306,0.6204021414143914,0.04999010081818454,0.39001303686563954,-0.1668602612240955,-0.44701985575450964,0.7047465034096962,1,0,0,1,0
4,-0.031813673909224446,-1.4485239663830562,0.1704820554520149,-0.12761789773254145,-0.7726613374771522,-0.5716209568399293,-0.06844116911849708,0.2243119791790016,-0.7878009484988041,0.04503183470792046,0.4165926058774476,0.13935973432426813,0.2546658229316713,-0.6972460983266034,0.39878899780296967,0.26712230255626557,0.4309678151084507,0.5507373992859761,0.2634410879127613,-0.38258099609898216,0.7749208243175153,0.701373859111143,-0.04285281390765669,0.29732946242609115,0.17948950965690294,0,0,1,1,0
5,-1.3249006871340898,0.03946506305154411,-0.555485755699796,-0.682148462279424,-0.7726613374771522,-1.26348572716933,-1.502957067327251,-1.1297504225461146,-1.1909760358373358,-1.5511122469645362,-1.4840830922731343,-1.4269306726052786,-0.016922427006308798,-0.8277500956306116,0.08390772411282375,-0.9423261997960267,-1.1149311355424878,-0.6477547765843873,-2.0443961872924734,-0.22700717606969895,-0.6756588759338928,-0.9208463814243946,-0.8779221449427781,-0.29026423685076647,-0.4996322606098432,0,0,0,0,0
6,-1.4901406506604855,0.03946506305154411,-0.555485755699796,-1.47378718775597,-0.7726613374771522,-1.9913364767623127,-1.5562985913772682,-1.3047469323717118,-1.4547845120823015,-0.823371006359739,-1.9416442043264401,-1.0619220057633192,-0.2367332431891711,-0.8273575661928704,-0.9767751216438478,-1.6068094301503906,-0.7957743474310622,-1.1796199930438707,-1.3962924474548335,-0.9163384799951687,-0.4742270509291718,-1.2952238673179295,-2.1288905804000877,-0.708633346282423,-0.9516677900668528,0,1,0,1,0
7,-0.5448069389426267,1.500008254488505,1.3705186784279768,-0.5941739139649799,1.3192856081395967,-0.7165125970229584,-0.3107484496974005,-0.9157688359912148,-0.8721258677185455,0.0014701366030576684,-0.2768044794952007,-0.1965288641103561,0.3719608348025847,-0.5265326530215497,-0.9610474437853085,-0.694892718884305,-1.8012314177385778,-0.5235553042236774,-0.1662990231218991,-0.8195198471050963,0.3948492222425544,-0.7590139271448721,0.06476330634214177,0.9181895415050436,-0.6415219403717358,0,1,0,1,0
8,-0.7744654331166877,-1.5337692932008533,1.3705186784279768,-0.8054525648796328,1.1487947531345262,-0.9431890870384283,-0.5278243091970057,-0.515116442227118,-0.9698183491951761,-0.4860851430148699,-1.206306429026109,-1.1060376140633996,0.12982045732070302,-0.538927728552023,-1.5836779844862126,-1.1790512165518483,-0.515806006772428,-1.3561241781497455,0.42690016857984775,-1.0660182850264188,0.3871660007296149,-0.38423881109402963,-0.1990233318094794,-0.15265731488888878,-0.9081238692593545,1,0,0,1,0
9,-0.1912200608801798,-1.795408999267093,0.1704820554520149,-0.7278169482939773,-0.7726613374771522,-0.7770017666084738,0.0060393792617772475,-0.3589024872558155,-0.45471950687415896,-0.9715875034098831,-0.6958854143022755,-0.005701212004782149,0.5665649054029086,-1.1045708761938755,-1.273992604179384,-0.5236915287315237,0.5316561782004818,-0.9492891032439007,0.17019006727430466,-0.044400438215586056,-0.017115490783795595,-1.1348430977961166,0.7392481899868107,0.7967523795705046,-0.8192421150325401,0,0,0,0,1
